side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,photometry_side_in_index,photometry_side_out_index,photometry_center_in_index,photometry_center_out_index,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,dob,treatment,viral_expression,age_days
78,138.14799338579178,77,137.70400062203407,False,True,0.1,0.9,True,R,A,lR,aB,RlR,AbA,1,0,0,1,1,1,1,0,0,0,010,010,LRL,110,3.674398926530026e-05,0.9998411834659547,0.9998044394766894,0.4,0.4,0.9,-0.5,0.5,0.8,Left Bias,2581,2557,2590,2547,2549,2557,137.538,137.646,138.078,139.85999999999999,1.5997370449965889,-0.6097216833279133,-0.11546526671141774,-1.705608344269175,-0.11546526671141774,-1.705608344269175,-2.275112486570923,-3.3475358476231105,WCL25,060223,green_r,,,,
80,140.55599682033062,79,140.24399891495705,False,True,0.1,0.9,False,r,a,Rr,Aa,lRr,aBb,0,1,1,1,0,0,1,1,1,1,101,101,RLR,111,3.674398926530026e-05,0.9999787979848113,0.9999420539955459,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.6,Exploration,2626,2608,2639,2601,2602,2608,140.454,140.508,140.832,142.506,-1.2378756188616442,-1.8794544490292928,-0.5177397418739722,-1.7121545931483049,-0.5177397418739722,-1.7121545931483049,2.545544341496145,1.69654016513564,WCL25,060223,green_r,,,,
82,145.36199569702148,81,144.77999322116375,False,True,0.1,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,1,0,0,1,010,110,RRL,011,3.674398926530026e-05,0.1334972192329359,0.1334604752436706,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.6,Exploration,2715,2709,2756,2698,2704,2709,145.692,146.016,146.286,148.824,2.2330416997156792,0.8285397945082177,3.1674505115672016,0.944658706554587,3.1674505115672016,0.944658706554587,0.8548761010672614,0.47709254226625003,WCL25,060223,green_r,,,,
84,148.0769980698824,83,147.6960003376007,False,True,0.1,0.9,True,R,A,RR,AA,rRR,aAA,0,1,1,0,0,1,0,1,1,1,101,111,RRR,001,3.674398926530026e-05,0.8843218356997942,0.8842850917105288,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,2765,2770,2812,2764,2765,2770,149.256,149.31,149.58,151.84799999999998,0.6460897894373477,-0.09394588020747233,0.5809157078668327,-0.8389095551985628,0.5809157078668327,-0.8389095551985628,2.323298477040535,0.8359592279641186,WCL25,060223,green_r,,,,
86,150.59799626469612,85,150.2299938350916,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,0,1,0,110,111,RRR,000,3.674398926530026e-05,0.9845569593163687,0.9845202153271033,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.2,Exploration,2812,2825,2877,2819,2821,2825,152.226,152.334,152.55,155.358,1.571634468892191,0.6375474766686228,0.5162533676138935,-0.6778825233948665,0.5162533676138935,-0.6778825233948665,4.160236800556881,1.865294506710537,WCL25,060223,green_r,,,,
88,153.55099774897099,87,153.21500077843666,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,3.674398926530026e-05,0.9979383533011695,0.9979016093119042,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2866,2890,2940,2884,2886,2890,155.736,155.844,156.06,158.76,3.8042277131208047,2.333451505703471,3.6670824642465067,1.4605055940223624,3.6670824642465067,1.4605055940223624,2.3383693775489736,1.282223908355028,WCL25,060223,green_r,,,,
90,156.84799253940582,89,156.49999603629112,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,3.674398926530026e-05,0.9997247700632361,0.9996880260739708,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2927,2953,2959,2947,2948,2953,159.138,159.192,159.462,159.786,3.2302614021361022,1.9851242781775296,5.303383950826191,3.025759157264597,5.303383950826191,3.025759157264597,5.272842390293388,3.794989146956003,WCL25,060223,green_r,,,,
92,159.8049972206354,91,159.49399508535862,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,3.674398926530026e-05,0.9999632567897623,0.9999265128004969,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,2982,2953,2959,2947,2948,2953,159.138,159.192,159.462,159.786,3.2302614021361022,1.9851242781775296,5.303383950826191,3.025759157264597,5.303383950826191,3.025759157264597,5.272842390293388,3.794989146956003,WCL25,060223,green_r,,,,
94,163.34199272096157,93,163.0249958485365,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,3.674398926530026e-05,0.999995094779607,0.9999583507903417,1.0,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3048,3040,3044,3034,-1,3040,163.83599999999998,,164.16,164.376,1.3497673807508401,-0.4065012159348008,3.4388246129133835,1.3060888704050413,3.4388246129133835,1.3060888704050413,5.349077193886622,2.8051924662575507,WCL25,060223,green_r,,,,
96,166.73899702727795,95,166.4039958268404,False,True,0.1,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,0,111,111,RRR,000,3.674398926530026e-05,0.9999993451528337,0.9999626011635684,0.8,1.0,0.9,0.09999999999999998,0.09999999999999998,0.0,Exploitation,3111,3134,3161,3125,3127,3134,168.75,168.858,169.236,170.694,1.0839608074986973,0.3201438615887225,0.8903054793978856,-0.22305064892921975,0.8903054793978856,-0.22305064892921975,-0.7826768938783605,-2.143832397308313,WCL25,060223,green_r,,,,
98,168.58800128102303,97,168.1759938597679,True,False,0.1,0.9,False,l,a,rl,ab,Rrl,Aab,1,0,1,0,1,1,0,1,1,0,011,111,RRR,000,3.674398926530026e-05,0.13349996228088823,0.13346321829162294,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3145,3018,3022,3011,3013,3018,162.594,162.702,162.972,163.188,-1.245777304728058,-3.763552043899957,-2.475535577520126,-4.163093313925524,-2.475535577520126,-4.163093313925524,-3.2718658745851674,-4.1161223528481585,WCL25,060223,green_r,,,,
100,170.23099176585674,99,169.84999403357506,True,False,0.1,0.9,False,l,a,ll,aa,rll,abb,0,0,0,1,0,1,0,1,1,0,001,011,LRR,100,4.905324393204723e-06,0.13349996228088823,0.13349505695649502,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,3175,3317,3324,3307,3308,3317,178.578,178.632,179.118,179.496,3.334911086742249,1.955167406655594,2.767377772806439,1.3971805096147243,2.767377772806439,1.3971805096147243,2.5985379353070064,1.3870603200776217,WCL25,060223,green_r,,,,
104,176.50900036096573,103,176.00499987602234,False,True,0.1,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,1,0,1,0,000,001,LLR,010,6.548610503022546e-07,0.13349996228088823,0.13349930741983793,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3292,3286,3290,3280,3280,3286,177.12,177.12,177.444,177.66,4.9453023612914,3.563428837312863,5.620078774426755,3.668492123525153,5.620078774426755,3.668492123525153,3.9434270575594486,2.7380236967510583,WCL25,060223,green_r,,,,
106,178.53399440646172,105,178.23099866509438,False,True,0.1,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,1,100,100,RLL,101,6.548610503022546e-07,0.8843222018968321,0.8843215470357818,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3329,3286,3290,3280,3280,3286,177.12,177.12,177.444,177.66,4.9453023612914,3.563428837312863,5.620078774426755,3.668492123525153,5.620078774426755,3.668492123525153,3.9434270575594486,2.7380236967510583,WCL25,060223,green_r,,,,
108,181.2399946153164,107,180.90100027620792,False,True,0.1,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,6.548610503022546e-07,0.9845570082036914,0.9845563533426411,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,3379,3286,3290,3280,3280,3286,177.12,177.12,177.444,177.66,4.9453023612914,3.563428837312863,5.620078774426755,3.668492123525153,5.620078774426755,3.668492123525153,3.9434270575594486,2.7380236967510583,WCL25,060223,green_r,,,,
110,184.7309935837984,109,184.35799218714237,False,True,0.1,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,6.548610503022546e-07,0.9979383598276295,0.9979377049665792,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.2,Exploration,3444,3286,3290,3280,3280,3286,177.12,177.12,177.444,177.66,4.9453023612914,3.563428837312863,5.620078774426755,3.668492123525153,5.620078774426755,3.668492123525153,3.9434270575594486,2.7380236967510583,WCL25,060223,green_r,,,,
115,187.9829976707697,114,187.66999393701553,True,False,0.1,0.9,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,1,1,0,011,111,RRR,000,6.548610503022546e-07,0.13322482063753627,0.13322416577648596,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,3504,3520,3525,3512,3514,3520,189.648,189.756,190.07999999999998,190.35,2.5460637564858604,1.2648988129872945,1.541422592541893,0.47651805932604574,1.541422592541893,0.47651805932604574,1.3413055332299024,0.3824142065049937,WCL25,060223,green_r,,,,
119,192.53699630498886,118,192.20899567008018,True,False,0.1,0.9,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.8665000377209653,0.13322482063753627,-0.733275217083429,0.8,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,3588,3604,3613,3595,3598,3604,194.13,194.292,194.61599999999999,195.102,-0.6414607086932899,-1.7990098151216651,0.744139432176886,-0.9810847016118585,0.744139432176886,-0.9810847016118585,4.228516472101812,0.7904653527768224,WCL25,060223,green_r,,,,
121,195.53599432110786,120,195.28899304568768,True,False,0.1,0.9,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.982177748400398,0.13322482063753627,-0.8489529277628617,0.6,0.4,0.9,-0.5,0.5,0.2,Left Bias,3644,3636,3639,3630,3632,3636,196.02,196.128,196.344,196.506,5.586224378385698,3.359103169155425,5.603347212242755,3.022555468927788,5.603347212242755,3.022555468927788,4.6793108261827,2.354737935008603,WCL25,060223,green_r,,,,
123,197.338991984725,122,196.91499508917332,True,False,0.1,0.9,False,l,a,ll,aa,Lll,Aaa,0,0,0,0,1,0,0,1,0,1,011,000,LLL,001,0.13112077822865087,0.13322482063753627,0.002104042408885398,0.4,0.2,0.9,-0.7,0.7,0.2,Left Bias,3677,3710,3713,3702,-1,3710,199.908,,200.34,200.502,3.718246042061375,2.113069521570624,2.469685062052199,0.5916842851400025,2.469685062052199,0.5916842851400025,1.4160476951494874,-0.06295134017259467,WCL25,060223,green_r,,,,
131,203.60199362039566,130,203.28299514949322,True,False,0.1,0.9,False,l,a,ll,aa,lll,aaa,0,0,0,0,0,0,0,1,0,0,001,000,LLL,000,0.017504630410623223,0.13322482063753627,0.11572019022691304,0.4,0.0,0.9,-0.9,0.9,0.2,Left Bias,3793,3731,3732,3723,3725,3731,201.042,201.15,201.474,201.528,-0.7900498960492186,-2.002994539512165,-0.8084715695056933,-2.490394266241635,-0.8084715695056933,-2.490394266241635,-0.8004812678481857,-2.41967256455783,WCL25,060223,green_r,,,,
140,211.48699410259724,139,210.97199991345406,False,True,0.1,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,0,0,0,0,000,000,LLL,000,0.002336869029851151,0.13322482063753627,0.13088795160768513,0.4,0.2,0.9,-0.7,0.7,0.2,Left Bias,3939,3952,3997,3943,3945,3952,212.922,213.03,213.408,215.838,-0.05450641321216143,-1.7730955114871365,2.351960825671795,0.22200819167729222,2.351960825671795,0.22200819167729222,2.0767227904000056,0.9151143990090896,WCL25,060223,green_r,,,,
147,218.42199973762035,146,217.92000085115433,False,True,0.1,0.9,False,r,a,Rr,Aa,lRr,aBb,0,1,1,1,0,0,0,0,0,0,100,100,RLL,100,0.002336869029851151,0.8842854704737693,0.8819486014439181,0.2,0.4,0.9,-0.5,0.5,0.2,Left Bias,4068,4010,4018,4003,4005,4010,216.162,216.27,216.54,216.972,0.6394207980115875,0.01831967978761788,0.6173147087795735,-0.19981582593620623,0.6173147087795735,-0.19981582593620623,0.47614024737759025,-0.17463723068772602,WCL25,060223,green_r,,,,
149,220.6479985266924,148,220.17399184405804,False,True,0.1,0.9,True,R,A,rR,aA,RrR,AaA,0,0,1,0,1,1,1,0,0,0,010,110,RRL,010,0.002336869029851151,0.11805215425990434,0.11571528523005319,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.2,Exploration,4109,4010,4018,4003,4005,4010,216.162,216.27,216.54,216.972,0.6394207980115875,0.01831967978761788,0.6173147087795735,-0.19981582593620623,0.6173147087795735,-0.19981582593620623,0.47614024737759025,-0.17463723068772602,WCL25,060223,green_r,,,,
151,223.79299253225327,150,223.4479933977127,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,rRr,aAa,0,1,1,0,0,1,0,1,1,1,101,111,RRR,001,0.002336869029851151,0.8822599187582281,0.8799230497283769,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,4167,4010,4018,4003,4005,4010,216.162,216.27,216.54,216.972,0.6394207980115875,0.01831967978761788,0.6173147087795735,-0.19981582593620623,0.6173147087795735,-0.19981582593620623,0.47614024737759025,-0.17463723068772602,WCL25,060223,green_r,,,,
153,228.04799862205982,152,227.68299356102943,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,0,1,0,010,111,RRR,000,0.002336869029851151,0.11778174300520361,0.11544487397535245,0.6,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.4,Right Bias,4246,4266,4305,4260,4262,4266,230.04,230.148,230.364,232.47,2.163566623293051,1.2321225175105552,2.0671404535186064,0.7676997923086973,2.0671404535186064,0.7676997923086973,0.7017516407964159,0.12359227576437826,WCL25,060223,green_r,,,,
155,230.43999932706356,154,230.1599968224764,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.8668119224286172,0.11778174300520361,-0.7490301794234135,0.6,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,4290,4266,4305,4260,4262,4266,230.04,230.148,230.364,232.47,2.163566623293051,1.2321225175105552,2.0671404535186064,0.7676997923086973,2.0671404535186064,0.7676997923086973,0.7017516407964159,0.12359227576437826,WCL25,060223,green_r,,,,
157,233.59899446368217,156,233.32699835300446,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.982219385024371,0.11778174300520361,-0.8644376420191674,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,4349,4369,4402,4363,4365,4369,235.602,235.71,235.926,237.708,1.4406114822790894,0.9311324135337328,0.8361794792687639,0.025944797984079164,0.8361794792687639,0.025944797984079164,0.8804814556615043,0.0373844745444667,WCL25,060223,green_r,,,,
159,235.12199968099594,158,234.7979921847582,True,False,0.9,0.09999999999999998,True,L,A,lL,aA,LlL,AaA,0,0,0,0,1,0,0,1,0,1,011,000,LLL,001,0.13112633672002072,0.11778174300520361,-0.01334459371481711,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,4377,4369,4402,4363,4365,4369,235.602,235.71,235.926,237.708,1.4406114822790894,0.9311324135337328,0.8361794792687639,0.025944797984079164,0.8361794792687639,0.025944797984079164,0.8804814556615043,0.0373844745444667,WCL25,060223,green_r,,,,
161,237.62100040912628,160,237.2880008071661,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,lLL,aAA,0,1,0,0,0,0,0,1,0,0,101,000,LLL,000,0.8840053227664799,0.11778174300520361,-0.7662235797612763,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,4423,4416,4449,4410,4411,4416,238.14,238.194,238.464,240.246,1.635012565879186,0.488772327159793,5.601948320823141,0.9647790731420389,5.601948320823141,0.9647790731420389,1.7630153205107095,0.9422535931999593,WCL25,060223,green_r,,,,
163,240.4259942471981,162,240.13499803841114,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,0,0,0,110,000,LLL,000,0.9845147048240396,0.11778174300520361,-0.866732961818836,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4475,4462,4504,4457,4458,4462,240.678,240.732,240.948,243.216,1.627164945911368,0.5543608387436216,1.2232894383695807,-0.24121102952323487,1.2232894383695807,-0.24121102952323487,0.8969153118792383,-0.046458073583373366,WCL25,060223,green_r,,,,
165,243.18799898028374,164,242.89099797606468,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9979327123243434,0.11778174300520361,-0.8801509693191398,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4526,4516,4550,4510,4511,4516,243.54,243.594,243.864,245.7,2.068295565941753,0.15436875683263795,0.8854986234257881,-0.6980113031144429,0.8854986234257881,-0.6980113031144429,3.9387086328060636,1.8739547468989501,WCL25,060223,green_r,,,,
167,245.7179993391037,166,245.40299400687218,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9997240169925494,0.11778174300520361,-0.8819422739873458,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4573,4562,4596,4556,4557,4562,246.024,246.078,246.34799999999998,248.184,3.679436448582503,2.160849801125793,2.562017097099982,1.3922071722767733,2.562017097099982,1.3922071722767733,2.154042368451864,0.7653352166820055,WCL25,060223,green_r,,,,
169,248.22199903428555,168,247.93299436569214,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999631562547882,0.11778174300520361,-0.8821814132495845,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4620,4609,4641,4603,4604,4609,248.56199999999998,248.61599999999999,248.886,250.614,2.222234069530566,0.35155740849443173,1.1768466367534036,-0.7501771072895212,1.1768466367534036,-0.7501771072895212,0.6909177658084077,-0.17618207070116593,WCL25,060223,green_r,,,,
171,251.12599655985832,170,250.7839947938919,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999950813581829,0.11778174300520361,-0.8822133383529793,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4673,4674,4676,4668,4669,4674,252.072,252.126,252.396,252.504,4.604880932332703,2.252617301878249,6.035360805964084,3.1816562884115624,6.035360805964084,3.1816562884115624,6.6222691069018405,3.9476822015834023,WCL25,060223,green_r,,,,
173,253.61000038683414,172,253.28799448907375,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999343361073,0.11778174300520361,-0.8822176003558694,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4719,4674,4676,4668,4669,4674,252.072,252.126,252.396,252.504,4.604880932332703,2.252617301878249,6.035360805964084,3.1816562884115624,6.035360805964084,3.1816562884115624,6.6222691069018405,3.9476822015834023,WCL25,060223,green_r,,,,
175,256.143993884325,174,255.8019921183586,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999123386706,0.11778174300520361,-0.882218169333467,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4766,4674,4676,4668,4669,4674,252.072,252.126,252.396,252.504,4.604880932332703,2.252617301878249,6.035360805964084,3.1816562884115624,6.035360805964084,3.1816562884115624,6.6222691069018405,3.9476822015834023,WCL25,060223,green_r,,,,
177,258.50600078701973,176,258.19899179041386,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999882972082,0.11778174300520361,-0.8822182452920045,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,4810,4879,4883,4873,-1,4879,263.142,,263.466,263.682,1.2472800682039433,-0.7079334656947871,1.7002991942781631,0.18814996552294913,1.7002991942781631,0.18814996552294913,1.746676237345952,0.2812888627049012,WCL25,060223,green_r,,,,
184,263.40599432587624,183,263.07299472391605,False,True,0.9,0.09999999999999998,True,R,A,lR,aB,LlR,AaB,1,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.13350004814069416,0.11778174300520361,-0.01571830513549055,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,4901,4918,4959,4910,4911,4918,265.14,265.194,265.572,267.786,2.195345644665836,1.2053614665313015,2.328643866726204,0.8438249505848621,2.328643866726204,0.8438249505848621,0.785685611100922,0.04503853413903483,WCL25,060223,green_r,,,,
186,266.43199883401394,185,266.0689953714609,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,lRr,aBb,0,1,1,1,0,0,0,1,0,0,101,100,RLL,100,0.13350004814069416,0.8822238188422853,0.7487237707015911,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,4957,4971,4975,4966,4967,4971,268.164,268.218,268.43399999999997,268.65,1.6975843676412186,0.5357816957296615,2.8851269338669336,1.1375383485455584,2.8851269338669336,1.1375383485455584,3.9678330666962225,1.0728869959781904,WCL25,060223,green_r,,,,
189,269.0529964864254,188,268.53699646890163,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Rrr,Aaa,0,0,1,0,1,1,1,0,0,0,010,110,RRL,010,0.13350004814069416,0.11777692366463088,-0.015723124476063277,0.4,0.6,0.09999999999999998,0.5,0.5,0.2,Right Bias,5005,4979,4981,4966,4967,4979,268.164,268.218,268.866,268.974,1.6975843676412186,0.5357816957296615,3.1268512998344247,1.0891540727332465,3.1268512998344247,1.0891540727332465,2.921507290478537,1.1898991858243817,WCL25,060223,green_r,,,,
195,272.85299599170685,194,272.3829925060272,False,True,0.9,0.09999999999999998,True,R,A,rR,aA,rrR,aaA,0,0,1,0,0,1,0,1,1,1,001,111,RRR,001,0.13350004814069416,0.01572322516309671,-0.11777682297759745,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.2,Right Bias,5076,4979,4981,4970,-1,4979,268.38,,268.866,268.974,2.847171593766785,1.1395040732237365,3.1268512998344247,1.0891540727332465,3.1268512998344247,1.0891540727332465,2.921507290478537,1.1898991858243817,WCL25,060223,green_r,,,,
197,275.69699585437775,196,275.4259955137968,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,rRr,aAa,0,1,1,0,0,1,0,0,1,0,100,111,RRR,000,0.13350004814069416,0.8685990016377476,0.7350989534970535,0.4,1.0,0.09999999999999998,0.9,0.9,0.2,Right Bias,5128,5177,5178,5172,-1,5177,279.288,,279.558,279.612,3.7705311047544687,2.0771610427759897,4.070781526793337,2.4948834199539,4.070781526793337,2.4948834199539,4.045003940820279,2.4323655687223424,WCL25,060223,green_r,,,,
